Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
9.45542,1.70234,6.81084,16.1702,-30.1768,
9.48461,1.697,6.78764,16.187,-30.1826,
9.4954,1.69518,6.77901,16.193,-30.1849,
9.53131,1.68741,6.74981,16.2129,-30.1914,
9.54798,1.68427,6.73591,16.2215,-30.1947,
9.58481,1.67829,6.7068,16.2424,-30.203,
9.58643,1.67801,6.70547,16.2433,-30.2034,
9.602,1.67459,6.69288,16.2518,-30.2067,
9.63531,1.66761,6.66611,16.2706,-30.2131,
9.64596,1.66436,6.65655,16.275,-30.2146,
9.65089,1.66271,6.65215,16.2772,-30.2152,
9.66967,1.65663,6.63567,16.2858,-30.2177,
9.68605,1.65171,6.62162,16.2938,-30.2204,
9.7404,1.63607,6.5743,16.3185,-30.2307,
9.74481,1.63464,6.57018,16.3199,-30.2314,
9.77938,1.62552,6.53975,16.3344,-30.239,
9.80679,1.61607,6.51551,16.3454,-30.2456,
9.83204,1.60744,6.49335,16.3555,-30.2522,
9.88119,1.59483,6.4536,16.3805,-30.2668,
9.89506,1.59066,6.44156,16.3862,-30.2707,
9.92411,1.58107,6.41574,16.3976,-30.2776,
9.92659,1.58028,6.41354,16.3986,-30.2781,
9.9498,1.57313,6.39342,16.4084,-30.2842,
9.95264,1.57207,6.39091,16.4096,-30.2848,
9.9584,1.56992,6.38588,16.4121,-30.2861,
9.99221,1.55924,6.35935,16.4305,-30.296,
10.001,1.55622,6.35212,16.435,-30.2982,
10.0166,1.55121,6.34,16.4438,-30.3026,
10.0288,1.54585,6.33009,16.4497,-30.3066,
10.0461,1.53706,6.31619,16.4585,-30.312,
10.0744,1.52005,6.29358,16.4727,-30.3214,
10.0936,1.5097,6.2796,16.4837,-30.3285,
10.124,1.49098,6.25528,16.499,-30.3386,
10.1843,1.46142,6.21268,16.5351,-30.3612,
10.1929,1.4573,6.20653,16.5401,-30.3645,
10.2305,1.43741,6.17694,16.5594,-30.3776,
10.2431,1.43065,6.16666,16.565,-30.3821,
10.2643,1.41838,6.14918,16.5749,-30.389,
10.2787,1.41032,6.13858,16.5835,-30.3937,
10.2828,1.408,6.13548,16.5857,-30.395,
10.3167,1.38786,6.10734,16.6013,-30.4059,
10.3271,1.38148,6.09883,16.6062,-30.409,
10.371,1.35434,6.06048,16.6233,-30.4222,
10.4041,1.3353,6.03123,16.6345,-30.4326,
10.4084,1.33279,6.02746,16.6362,-30.4339,
10.4409,1.31425,5.99889,16.6479,-30.444,
10.4574,1.30533,5.98461,16.6542,-30.4494,
10.4767,1.29454,5.96812,16.6621,-30.4557,
10.507,1.27571,5.94103,16.6727,-30.4642,
10.5299,1.26227,5.92073,16.6807,-30.4711,
10.5947,1.22475,5.86399,16.7064,-30.4891,
