Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
15.3522,2.58757,3.04691,-32.2278,9.36392,
15.414,2.59145,3.02716,-32.2246,9.42246,
15.4355,2.59131,3.02443,-32.2195,9.44312,
15.4952,2.59176,3.00795,-32.2134,9.5002,
15.5033,2.59176,3.00558,-32.2125,9.50793,
15.5391,2.59144,2.99554,-32.2092,9.54213,
15.5438,2.59155,2.9943,-32.2088,9.54658,
15.6637,2.59874,2.96764,-32.1939,9.66258,
15.6687,2.5992,2.96645,-32.1935,9.66738,
15.6769,2.5997,2.96401,-32.1929,9.6752,
15.7487,2.60469,2.94708,-32.1865,9.74468,
15.7713,2.60614,2.93904,-32.1879,9.76572,
15.7714,2.60614,2.93902,-32.1879,9.76583,
15.7738,2.60618,2.93859,-32.1875,9.76816,
15.8713,2.60847,2.92063,-32.1705,9.86246,
15.8763,2.60878,2.91985,-32.1696,9.86738,
15.8764,2.60878,2.91983,-32.1696,9.86746,
15.8863,2.60894,2.91693,-32.1685,9.87684,
16.0661,2.62075,2.87732,-32.1471,10.0509,
16.0822,2.6228,2.87444,-32.1455,10.0667,
16.1073,2.62385,2.87239,-32.1406,10.0913,
16.1448,2.62705,2.86495,-32.1377,10.1278,
16.1897,2.62908,2.85584,-32.1343,10.1717,
16.2181,2.63025,2.84954,-32.1313,10.1992,
16.2919,2.63509,2.83565,-32.12,10.2709,
16.2943,2.63538,2.83532,-32.1196,10.2731,
16.3404,2.64032,2.82497,-32.1137,10.3177,
16.4226,2.65225,2.80863,-32.1042,10.3977,
16.4263,2.65261,2.80807,-32.1039,10.4014,
16.4832,2.65717,2.80132,-32.0957,10.4572,
16.49,2.65771,2.80032,-32.0951,10.4639,
16.495,2.65796,2.79954,-32.0944,10.4688,
16.5211,2.65888,2.79617,-32.0903,10.4943,
16.5321,2.65921,2.79541,-32.088,10.5051,
16.5581,2.65973,2.79438,-32.0826,10.5305,
16.5607,2.6598,2.79392,-32.0824,10.5331,
16.6707,2.66629,2.7769,-32.0675,10.6408,
16.69,2.668,2.7736,-32.0644,10.6595,
16.7565,2.67379,2.76146,-32.0574,10.7245,
16.7745,2.67387,2.75935,-32.0548,10.7422,
16.7868,2.67386,2.75797,-32.0532,10.7543,
16.8009,2.67381,2.75631,-32.0512,10.7681,
16.8151,2.67339,2.75446,-32.049,10.782,
16.8913,2.67126,2.7443,-32.0402,10.857,
16.8931,2.67124,2.74398,-32.0401,10.8588,
16.9718,2.67063,2.7275,-32.0343,10.9355,
17.0004,2.6717,2.72108,-32.0314,10.9632,
17.054,2.66958,2.7137,-32.0254,11.0161,
17.0845,2.66949,2.7076,-32.0219,11.0457,
17.1087,2.66953,2.70255,-32.02,11.0693,
17.1154,2.66926,2.70161,-32.0193,11.0759,
17.1585,2.66672,2.69536,-32.0135,11.1182,
17.1659,2.66635,2.69422,-32.0127,11.1254,
17.1956,2.6617,2.69437,-32.0078,11.1547,
17.2078,2.65988,2.69406,-32.0056,11.1667,
17.2592,2.65125,2.69553,-31.9952,11.217,
17.2875,2.64579,2.69572,-31.9901,11.2449,
17.3441,2.6344,2.69784,-31.9794,11.3004,
17.3742,2.62828,2.69844,-31.974,11.33,
17.4291,2.61871,2.69985,-31.9631,11.3838,
17.4957,2.61041,2.70223,-31.9485,11.4487,
17.5487,2.60597,2.69666,-31.9398,11.5008,
17.625,2.59562,2.69461,-31.9276,11.576,
17.634,2.59469,2.69396,-31.9266,11.5849,
17.6577,2.59171,2.69248,-31.9235,11.6083,
17.6781,2.58891,2.69135,-31.92,11.6284,
17.714,2.58449,2.68788,-31.9147,11.6638,
17.8358,2.5761,2.67963,-31.8913,11.783,
17.9312,2.57613,2.66509,-31.8757,11.876,
17.9324,2.57613,2.66491,-31.8755,11.8772,
17.944,2.57539,2.66357,-31.8734,11.8885,
18.0191,2.56968,2.65841,-31.8611,11.9624,
18.0286,2.56908,2.65756,-31.8593,11.9717,
18.0782,2.56496,2.65323,-31.8515,12.0205,
18.0906,2.56463,2.65187,-31.8493,12.0326,
18.1638,2.55973,2.65038,-31.8339,12.1041,
18.1709,2.55941,2.65028,-31.8326,12.1112,
18.2259,2.5575,2.64887,-31.8217,12.165,
18.2309,2.55721,2.64896,-31.8208,12.17,
18.2909,2.55348,2.64612,-31.8092,12.2287,
18.3168,2.55241,2.64255,-31.8057,12.2542,
18.3282,2.5517,2.64094,-31.8038,12.2653,
18.356,2.54923,2.63981,-31.7988,12.2926,
18.4481,2.54726,2.62941,-31.7856,12.3832,
18.4876,2.54635,2.62976,-31.778,12.4219,
18.4926,2.54613,2.63003,-31.7769,12.4268,
18.5651,2.54534,2.62997,-31.7648,12.4983,
18.5651,2.54534,2.62997,-31.7648,12.4983,
18.5673,2.5454,2.62915,-31.7647,12.5003,
18.578,2.54503,2.62834,-31.7629,12.5109,
18.5896,2.54408,2.62805,-31.7611,12.5223,
18.6814,2.53759,2.62601,-31.7433,12.6124,
18.6817,2.53757,2.626,-31.7433,12.6126,
18.7864,2.5293,2.62941,-31.7219,12.715,
18.8866,2.52192,2.63327,-31.701,12.813,
18.9277,2.51923,2.63289,-31.694,12.8535,
18.9372,2.51838,2.63269,-31.6921,12.8628,
19.0011,2.51419,2.63205,-31.6779,12.9251,
19.0853,2.51484,2.62979,-31.6579,13.0068,
