Distance,Diameter,RAS_R,RAS_A,RAS_S,FFR
10.6503,1.32729,-2.56131,-18.2615,-13.4168,
10.7288,1.29321,-2.62772,-18.2442,-13.3786,
10.7289,1.2932,-2.62774,-18.2442,-13.3785,
10.7313,1.29205,-2.62967,-18.2435,-13.3772,
10.7616,1.27841,-2.65334,-18.2354,-13.3601,
10.7652,1.27678,-2.6561,-18.2345,-13.358,
10.8063,1.25857,-2.68918,-18.2263,-13.335,
10.8407,1.24346,-2.71648,-18.218,-13.3158,
10.8483,1.24024,-2.72267,-18.2171,-13.3114,
10.8717,1.23083,-2.74151,-18.2147,-13.2979,
10.8847,1.22506,-2.75229,-18.2141,-13.2905,
10.9092,1.2148,-2.77237,-18.2129,-13.2765,
